Ativo;Data;Abertura;Maximo;Minimo;Fechamento;Volume;Quantidade
DI1F25;31/08/2018;12,350;12,420;12,080;12,110;1.694.942.818,67;35.096
DI1F25;30/08/2018;12,020;12,430;11,990;12,300;4.091.269.112,00;85.015
DI1F25;29/08/2018;12,090;12,110;11,920;11,990;1.970.463.700,65;40.355
DI1F25;28/08/2018;11,910;12,050;11,880;12,010;2.416.079.958,25;49.360
DI1F25;27/08/2018;12,010;12,010;11,840;11,910;1.121.467.068,45;22.840
DI1F25;24/08/2018;12,030;12,230;11,970;11,990;1.887.481.582,50;38.796
DI1F25;23/08/2018;11,960;12,240;11,910;12,130;2.201.013.932,35;45.350
DI1F25;22/08/2018;12,150;12,370;11,890;11,900;3.495.235.860,35;72.215
DI1F25;21/08/2018;11,720;12,190;11,710;12,170;2.841.707.169,30;58.220
DI1F25;20/08/2018;11,680;11,770;11,590;11,720;1.954.633.540,95;39.460
DI1F25;17/08/2018;11,540;11,820;11,540;11,610;2.896.083.650,45;58.415
DI1F25;16/08/2018;11,370;11,530;11,280;11,490;3.367.754.801,45;67.045
DI1F25;15/08/2018;11,540;11,620;11,360;11,400;3.421.435.507,90;68.400
DI1F25;14/08/2018;11,520;11,560;11,390;11,460;3.237.940.324,55;64.620
DI1F25;13/08/2018;11,730;11,930;11,600;11,620;3.172.928.616,83;64.499
DI1F25;10/08/2018;11,500;11,720;11,400;11,660;3.366.484.710,40;67.680
DI1F25;09/08/2018;11,220;11,340;11,190;11,340;3.133.152.765,55;61.880
DI1F25;08/08/2018;10,950;11,180;10,950;11,170;2.834.299.938,10;55.385
DI1F25;07/08/2018;10,790;11,040;10,790;10,960;2.767.968.186,50;53.645
DI1F25;06/08/2018;10,850;10,910;10,780;10,860;1.465.164.952,40;28.285
DI1F25;03/08/2018;11,010;11,010;10,860;10,860;2.373.691.023,60;46.035
DI1F25;02/08/2018;11,070;11,140;11,020;11,040;1.260.561.678,30;24.685
DI1F25;01/08/2018;10,980;11,040;10,920;11,040;1.708.841.078,75;33.290
DI1F25;31/07/2018;10,880;11,010;10,880;10,980;2.184.199.320,85;42.520
DI1F25;30/07/2018;10,870;10,930;10,840;10,880;924.543.246,60;17.925
DI1F25;27/07/2018;10,950;10,950;10,780;10,880;2.734.087.191,35;52.900
DI1F25;26/07/2018;10,840;10,920;10,790;10,910;1.579.478.841,30;30.650
DI1F25;25/07/2018;10,860;10,890;10,760;10,800;3.166.161.662,35;61.205
DI1F25;24/07/2018;10,920;10,940;10,810;10,900;2.087.327.064,00;40.555
DI1F25;23/07/2018;10,910;10,970;10,870;10,920;1.517.048.369,45;29.550
DI1F25;20/07/2018;11,130;11,150;10,840;10,890;4.354.914.381,85;84.655
DI1F25;19/07/2018;11,300;11,310;11,010;11,010;2.330.263.461,60;46.115
DI1F25;18/07/2018;11,260;11,290;11,160;11,240;4.830.712.619,60;95.765
DI1F25;17/07/2018;11,340;11,380;11,230;11,240;2.407.897.626,95;47.945
DI1F25;16/07/2018;11,250;11,390;11,210;11,310;1.107.633.162,15;22.120
DI1F25;13/07/2018;11,330;11,350;11,230;11,290;2.587.109.916,40;51.533
DI1F25;12/07/2018;11,150;11,390;11,130;11,350;3.059.878.224,40;60.890
DI1F25;11/07/2018;11,200;11,210;10,990;11,190;1.471.610.245,95;29.100
DI1F25;10/07/2018;11,250;11,280;11,020;11,120;2.246.599.547,10;44.340
DI1F25;06/07/2018;11,420;11,420;11,220;11,240;1.266.459.421,00;25.340
DI1F25;05/07/2018;11,250;11,500;11,210;11,370;3.747.221.662,35;75.165
DI1F25;04/07/2018;11,350;11,360;11,170;11,310;1.357.719.659,00;27.110
DI1F25;03/07/2018;11,230;11,410;11,110;11,370;3.040.114.400,90;60.630
DI1F25;02/07/2018;11,560;11,580;11,290;11,330;1.415.078.769,85;28.540
DI1F25;29/06/2018;11,610;11,760;11,480;11,540;3.315.422.090,91;67.689
DI1F25;28/06/2018;11,710;11,750;11,570;11,700;1.997.984.609,60;40.870
DI1F25;27/06/2018;11,730;11,880;11,640;11,770;1.177.954.297,65;24.300
DI1F25;26/06/2018;11,840;11,840;11,600;11,720;2.601.176.574,45;53.350
DI1F25;25/06/2018;11,880;11,960;11,770;11,780;2.262.619.540,05;46.975
DI1F25;22/06/2018;11,850;11,990;11,850;11,960;1.653.957.262,70;34.475
DI1F25;21/06/2018;11,680;12,000;11,680;11,900;2.407.683.681,95;50.095
DI1F25;20/06/2018;11,680;11,840;11,520;11,680;2.596.680.555,05;53.490
DI1F25;19/06/2018;12,100;12,140;11,690;11,710;2.251.536.911,49;46.843
DI1F25;18/06/2018;12,100;12,110;11,900;11,950;2.646.978.987,80;55.522
DI1F25;15/06/2018;12,160;12,330;11,910;12,070;2.810.176.187,25;59.245
DI1F25;14/06/2018;11,900;12,420;11,800;12,380;3.349.985.442,65;70.735
DI1F25;13/06/2018;11,840;12,060;11,780;11,940;2.871.438.830,22;59.959
DI1F25;12/06/2018;11,730;11,920;11,650;11,850;3.068.163.351,20;63.735
DI1F25;11/06/2018;11,710;11,860;11,500;11,770;3.754.863.999,30;77.400
DI1F25;08/06/2018;11,980;12,540;11,670;11,680;5.026.102.212,35;105.575
DI1F25;07/06/2018;12,250;12,810;11,740;12,140;7.524.875.862,90;159.345
DI1F25;06/06/2018;11,900;12,670;11,850;12,400;11.783.466.726,75;250.194
DI1F25;05/06/2018;11,400;11,990;11,400;11,900;6.170.768.788,95;127.036
DI1F25;04/06/2018;11,250;11,480;11,220;11,330;5.608.074.024,15;113.665
DI1F25;01/06/2018;11,210;11,360;11,140;11,300;5.080.056.243,75;102.415
DI1F25;30/05/2018;11,150;11,760;11,090;11,190;12.865.830.918,75;262.435
