Ativo;Data;Abertura;Maximo;Minimo;Fechamento;Volume;Quantidade
DI1F29;24/01/2019;9,270;9,400;9,260;9,380;719.902.660,50;17.425
DI1F29;23/01/2019;9,330;9,400;9,230;9,250;627.736.514,05;15.180
DI1F29;22/01/2019;9,350;9,440;9,310;9,420;433.906.758,65;10.535
DI1F29;21/01/2019;9,400;9,430;9,360;9,360;162.950.633,15;3.965
DI1F29;18/01/2019;9,470;9,470;9,350;9,380;513.373.051,00;12.505
DI1F29;17/01/2019;9,490;9,550;9,430;9,430;443.022.978,30;10.900
DI1F29;16/01/2019;9,460;9,560;9,450;9,510;439.221.069,20;10.830
DI1F29;15/01/2019;9,370;9,510;9,350;9,490;298.195.489,80;7.300
DI1F29;14/01/2019;9,460;9,490;9,370;9,370;936.988.444,00;22.915
DI1F29;11/01/2019;9,420;9,470;9,360;9,440;487.595.080,65;11.950
DI1F29;10/01/2019;9,380;9,460;9,310;9,460;443.181.480,25;10.810
DI1F29;09/01/2019;9,350;9,360;9,260;9,340;430.280.897,80;10.445
DI1F29;08/01/2019;9,450;9,470;9,390;9,390;479.870.101,50;11.760
DI1F29;07/01/2019;9,450;9,530;9,360;9,460;461.081.193,65;11.315
DI1F29;04/01/2019;9,490;9,580;9,350;9,420;534.252.885,75;13.145
DI1F29;03/01/2019;9,500;9,560;9,440;9,470;545.411.806,65;13.460
DI1F29;02/01/2019;9,590;9,600;9,430;9,490;464.457.507,35;11.460
DI1F29;28/12/2018;9,570;9,600;9,510;9,550;212.063.783,40;5.275
DI1F29;27/12/2018;9,660;9,700;9,540;9,590;81.840.525,95;2.045
DI1F29;26/12/2018;9,670;9,740;9,670;9,690;94.083.307,60;2.375
DI1F29;21/12/2018;9,740;9,820;9,640;9,710;690.110.518,75;17.380
DI1F29;20/12/2018;9,850;9,870;9,730;9,730;372.835.791,80;9.485
DI1F29;19/12/2018;9,910;10,000;9,830;9,890;263.648.673,00;6.785
DI1F29;18/12/2018;9,950;10,120;9,880;10,020;343.362.654,45;8.915
DI1F29;17/12/2018;9,980;10,020;9,950;9,970;321.380.026,25;8.330
DI1F29;14/12/2018;10,100;10,130;9,880;9,970;369.455.674,05;9.570
DI1F29;13/12/2018;10,130;10,260;10,020;10,060;433.403.552,90;11.360
DI1F29;12/12/2018;10,280;10,320;10,190;10,190;226.349.250,25;6.015
DI1F29;11/12/2018;10,270;10,380;10,240;10,300;89.038.286,30;2.385
DI1F29;10/12/2018;10,260;10,360;10,220;10,330;203.974.996,85;5.460
DI1F29;07/12/2018;10,090;10,250;10,070;10,210;157.474.367,75;4.155
DI1F29;06/12/2018;10,370;10,410;10,170;10,200;176.964.606,95;4.735
DI1F29;05/12/2018;10,220;10,370;10,200;10,290;118.658.080,90;3.170
DI1F29;04/12/2018;10,080;10,280;10,080;10,220;112.020.810,25;2.965
DI1F29;03/12/2018;9,910;10,080;9,910;10,080;147.535.059,95;3.850
DI1F29;30/11/2018;10,120;10,120;10,020;10,030;506.301.988,60;13.255
DI1F29;29/11/2018;10,250;10,270;10,100;10,120;204.584.484,15;5.405
DI1F29;28/11/2018;10,220;10,270;10,120;10,230;103.458.872,55;2.750
DI1F29;27/11/2018;10,280;10,490;10,210;10,220;330.644.683,15;8.875
DI1F29;26/11/2018;10,000;10,340;10,000;10,310;64.334.296,90;1.710
DI1F29;23/11/2018;10,130;10,130;10,010;10,040;269.354.605,75;7.070
DI1F29;22/11/2018;10,200;10,210;10,030;10,150;166.077.328,05;4.390
DI1F29;21/11/2018;10,320;10,320;10,110;10,210;205.904.997,37;5.476
DI1F29;19/11/2018;10,270;10,340;10,220;10,250;174.793.545,20;4.695
DI1F29;16/11/2018;10,510;10,510;10,200;10,270;307.761.872,60;8.295
DI1F29;14/11/2018;10,710;10,740;10,560;10,600;363.997.792,20;10.095
DI1F29;13/11/2018;10,650;10,790;10,620;10,740;124.755.696,65;3.480
DI1F29;12/11/2018;10,610;10,780;10,600;10,670;59.962.373,20;1.675
DI1F29;09/11/2018;10,650;10,770;10,600;10,600;255.659.991,70;7.135
DI1F29;08/11/2018;10,470;10,760;10,420;10,670;320.401.685,50;8.825
DI1F29;07/11/2018;10,360;10,560;10,320;10,420;164.907.377,00;4.520
DI1F29;06/11/2018;10,360;10,460;10,330;10,450;276.008.043,65;7.510
DI1F29;05/11/2018;10,280;10,400;10,280;10,290;138.271.790,50;3.735
DI1F29;01/11/2018;10,330;10,360;10,270;10,290;219.781.088,30;5.950
DI1F29;31/10/2018;10,340;10,450;10,290;10,380;215.517.089,40;5.870
DI1F29;30/10/2018;10,510;10,530;10,310;10,320;359.939.140,50;9.795
DI1F29;29/10/2018;10,260;10,590;10,230;10,590;325.036.192,00;8.855
DI1F29;26/10/2018;10,800;10,800;10,460;10,470;363.738.342,05;10.130
DI1F29;25/10/2018;10,660;10,850;10,660;10,810;200.337.690,50;5.655
DI1F29;24/10/2018;10,570;10,770;10,570;10,720;320.733.143,25;8.955
DI1F29;23/10/2018;10,470;10,640;10,460;10,530;257.594.686,85;7.145
DI1F29;22/10/2018;10,560;10,580;10,410;10,490;168.420.117,45;4.635
DI1F29;19/10/2018;10,590;10,740;10,590;10,610;89.480.942,60;2.505
DI1F29;18/10/2018;10,560;10,800;10,490;10,750;475.735.703,60;13.265
DI1F29;17/10/2018;10,660;10,700;10,310;10,530;734.910.461,15;20.295
DI1F29;16/10/2018;10,820;10,820;10,620;10,650;215.353.271,50;6.055
DI1F29;15/10/2018;11,120;11,190;10,920;10,920;155.297.491,35;4.500
DI1F29;11/10/2018;11,170;11,380;11,130;11,260;130.209.083,35;3.865
DI1F29;10/10/2018;11,220;11,320;11,150;11,240;70.425.899,45;2.080
DI1F29;09/10/2018;11,250;11,400;11,060;11,170;358.331.661,95;10.555
DI1F29;08/10/2018;11,650;11,650;11,250;11,280;157.886.752,05;4.715
DI1F29;05/10/2018;11,530;11,920;11,490;11,870;233.474.199,75;7.275
DI1F29;04/10/2018;11,870;11,870;11,680;11,680;146.366.339,25;4.560
DI1F29;03/10/2018;11,730;11,890;11,580;11,800;336.859.465,15;10.410
DI1F29;02/10/2018;12,010;12,020;11,810;11,900;306.920.027,80;9.670
DI1F29;01/10/2018;12,270;12,360;12,120;12,140;159.316.429,00;5.165
DI1F29;28/09/2018;12,180;12,330;12,170;12,310;237.314.972,35;7.715
DI1F29;27/09/2018;12,270;12,270;12,060;12,160;175.501.348,05;5.665
DI1F29;26/09/2018;12,470;12,470;12,250;12,290;131.226.791,30;4.300
DI1F29;25/09/2018;12,520;12,640;12,370;12,440;200.768.476,15;6.715
DI1F29;24/09/2018;12,400;12,440;12,290;12,440;120.423.822,75;3.970
DI1F29;21/09/2018;12,600;12,600;12,320;12,400;662.580.318,10;21.955
DI1F29;20/09/2018;12,710;12,800;12,460;12,630;222.573.379,05;7.515
DI1F29;19/09/2018;12,950;12,950;12,730;12,760;259.086.040,25;8.915
DI1F29;18/09/2018;12,910;12,970;12,860;12,920;155.836.280,20;5.400
DI1F29;17/09/2018;13,070;13,090;12,910;12,930;81.587.789,00;2.850
DI1F29;14/09/2018;13,080;13,140;12,950;13,040;215.681.217,80;7.575
DI1F29;13/09/2018;12,940;13,150;12,920;13,130;318.090.139,20;11.220
DI1F29;12/09/2018;13,040;13,050;12,840;13,050;106.508.694,90;3.715
DI1F29;11/09/2018;13,030;13,240;13,030;13,090;167.074.675,45;5.920
DI1F29;10/09/2018;12,840;13,120;12,770;12,880;134.731.900,40;4.730
DI1F29;06/09/2018;13,030;13,080;12,720;12,730;133.980.182,15;4.695
DI1F29;05/09/2018;13,150;13,160;12,940;13,120;135.171.287,80;4.770
DI1F29;04/09/2018;12,980;13,060;12,820;13,060;320.008.475,75;11.190
DI1F29;03/09/2018;12,800;12,900;12,780;12,870;169.287.450,40;5.865
DI1F29;31/08/2018;12,950;13,000;12,680;12,700;134.113.648,00;4.640
DI1F29;30/08/2018;12,550;13,040;12,550;12,900;136.325.305,70;4.745
DI1F29;29/08/2018;12,670;12,690;12,520;12,600;243.492.325,60;8.270
DI1F29;28/08/2018;12,510;12,630;12,450;12,600;264.899.476,20;8.955
DI1F29;27/08/2018;12,520;12,540;12,430;12,510;94.528.647,60;3.175
DI1F29;24/08/2018;12,670;12,840;12,580;12,590;370.157.744,05;12.630
DI1F29;23/08/2018;12,620;12,830;12,530;12,740;383.714.967,35;13.180
DI1F29;22/08/2018;12,650;12,990;12,520;12,530;310.755.763,70;10.700
DI1F29;21/08/2018;12,360;12,810;12,350;12,730;224.226.563,40;7.635
DI1F29;20/08/2018;12,250;12,360;12,210;12,320;153.052.238,50;5.070
DI1F29;17/08/2018;12,150;12,410;12,150;12,210;255.916.032,30;8.445
DI1F29;16/08/2018;11,990;12,130;11,880;12,070;349.645.794,85;11.320
DI1F29;15/08/2018;12,160;12,210;11,950;11,980;386.652.359,50;12.590
DI1F29;14/08/2018;12,080;12,090;11,940;12,020;351.633.458,40;11.380
DI1F29;13/08/2018;12,310;12,490;12,160;12,170;276.221.189,65;9.220
DI1F29;10/08/2018;12,030;12,270;11,950;12,180;205.877.010,75;6.760
DI1F29;09/08/2018;11,760;11,880;11,710;11,850;252.848.475,40;8.020
DI1F29;08/08/2018;11,520;11,700;11,500;11,700;186.429.981,75;5.815
DI1F29;07/08/2018;11,360;11,590;11,360;11,490;70.878.999,20;2.185
DI1F29;06/08/2018;11,350;11,450;11,320;11,430;96.792.305,00;2.965
DI1F29;03/08/2018;11,520;11,530;11,410;11,420;108.520.039,65;3.350
DI1F29;02/08/2018;11,630;11,690;11,570;11,620;98.260.239,95;3.075
DI1F29;01/08/2018;11,510;11,600;11,450;11,580;126.375.887,10;3.920
DI1F29;31/07/2018;11,380;11,530;11,380;11,500;290.269.844,30;8.980
DI1F29;30/07/2018;11,410;11,420;11,350;11,400;46.598.237,45;1.430
DI1F29;27/07/2018;11,340;11,400;11,250;11,380;113.108.908,00;3.455
DI1F29;26/07/2018;11,300;11,400;11,260;11,370;150.814.325,65;4.625
DI1F29;25/07/2018;11,340;11,360;11,220;11,260;220.278.238,00;6.695
DI1F29;24/07/2018;11,370;11,440;11,280;11,400;554.321.190,35;17.000
DI1F29;23/07/2018;11,320;11,430;11,300;11,400;244.560.787,25;7.515
DI1F29;20/07/2018;11,510;11,510;11,310;11,370;301.156.650,60;9.235
DI1F29;19/07/2018;11,800;11,820;11,520;11,520;81.621.320,55;2.590
DI1F29;18/07/2018;11,810;11,810;11,700;11,770;162.989.483,30;5.175
DI1F29;17/07/2018;11,910;11,910;11,780;11,780;97.801.537,80;3.140
DI1F29;16/07/2018;11,740;11,920;11,710;11,860;112.336.766,15;3.620
DI1F29;13/07/2018;11,830;11,830;11,710;11,790;260.856.058,60;8.325
DI1F29;12/07/2018;11,670;11,890;11,640;11,830;106.288.121,35;3.400
DI1F29;11/07/2018;11,590;11,710;11,530;11,700;122.782.426,30;3.880
DI1F29;10/07/2018;11,760;11,760;11,530;11,580;114.031.580,30;3.590
DI1F29;06/07/2018;11,910;11,910;11,710;11,740;102.948.932,05;3.300
DI1F29;05/07/2018;11,740;12,000;11,730;11,870;371.452.740,60;12.005
DI1F29;04/07/2018;11,860;11,870;11,640;11,810;222.290.673,20;7.110
DI1F29;03/07/2018;11,730;11,930;11,610;11,890;259.241.914,05;8.300
DI1F29;02/07/2018;12,130;12,130;11,820;11,870;270.735.940,15;8.805
DI1F29;29/06/2018;12,280;12,450;12,090;12,120;278.854.620,40;9.330
DI1F29;28/06/2018;12,350;12,360;12,210;12,360;118.712.579,50;4.000
DI1F29;27/06/2018;12,380;12,530;12,300;12,410;102.372.733,65;3.495
DI1F29;26/06/2018;12,390;12,400;12,220;12,360;169.804.631,65;5.740
DI1F29;25/06/2018;12,450;12,550;12,380;12,380;82.304.886,05;2.815
DI1F29;22/06/2018;12,520;12,580;12,460;12,530;39.284.504,65;1.355
DI1F29;21/06/2018;12,420;12,570;12,260;12,520;236.714.362,50;8.150
DI1F29;20/06/2018;12,210;12,420;12,100;12,270;244.432.546,60;8.250
DI1F29;19/06/2018;12,710;12,710;12,250;12,290;95.994.813,35;3.300
DI1F29;18/06/2018;12,550;12,650;12,460;12,550;172.523.877,50;5.990
DI1F29;15/06/2018;12,730;12,840;12,420;12,600;158.476.772,70;5.550
DI1F29;14/06/2018;12,320;12,980;12,300;12,980;137.057.865,40;4.780
DI1F29;13/06/2018;12,310;12,550;12,310;12,410;126.463.008,35;4.335
DI1F29;12/06/2018;12,290;12,440;12,220;12,350;279.285.010,25;9.495
DI1F29;11/06/2018;12,410;12,480;12,070;12,330;222.969.201,40;7.515
DI1F29;08/06/2018;12,800;13,150;12,320;12,340;350.549.707,95;12.325
DI1F29;07/06/2018;12,870;13,250;12,410;12,850;319.284.689,06;11.354
DI1F29;06/06/2018;12,600;13,440;12,580;13,100;550.383.309,15;19.880
DI1F29;05/06/2018;12,060;12,670;12,060;12,610;164.710.874,10;5.655
DI1F29;04/06/2018;11,830;12,120;11,830;11,970;276.886.197,15;9.135
DI1F29;01/06/2018;11,850;11,990;11,750;11,920;421.901.158,20;13.815
DI1F29;30/05/2018;11,690;12,450;11,690;11,790;1.194.308.287,45;39.770
